route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
"100039","WEEKDAY","21585880","DOWNTOWN SEATTLE","LOCAL",1,"3216386","10014603"
"100039","WEEKDAY","21585885","DOWNTOWN SEATTLE","LOCAL",1,"3216386","10014603"
"100039","WEEKDAY","21585890","DOWNTOWN SEATTLE","LOCAL",1,"3216386","10014603"
"100039","WEEKDAY","21585898","DOWNTOWN SEATTLE","LOCAL",1,"3216386","10014603"
"100039","WEEKDAY","21605502","DOWNTOWN SEATTLE","LOCAL",1,"3216386","10014602"
"100001","WEEKDAY","21667590","DOWNTOWN SEATTLE","LOCAL",1,"3216386","20001037"
"100001","WEEKDAY","21667598","DOWNTOWN SEATTLE","LOCAL",1,"3216386","20001037"
"100001","WEEKDAY","21667603","DOWNTOWN SEATTLE","LOCAL",1,"3216386","20001037"
"100001","WEEKDAY","21667608","DOWNTOWN SEATTLE","LOCAL",1,"3216386","20001037"
"100001","WEEKDAY","21667616","DOWNTOWN SEATTLE","LOCAL",1,"3216386","20001037"
"100001","WEEKDAY","21667623","DOWNTOWN SEATTLE","LOCAL",1,"3216386","20001037"
"100001","WEEKDAY","21667718","KINNEAR, SEATTLE CENTER W","LOCAL",0,"3216386","11001035"
"100001","WEEKDAY","21667727","KINNEAR, SEATTLE CENTER W","LOCAL",0,"3216386","11001035"
"100001","WEEKDAY","21667732","KINNEAR, SEATTLE CENTER W","LOCAL",0,"3216386","11001035"
"100001","WEEKDAY","21667737","KINNEAR, SEATTLE CENTER W","LOCAL",0,"3216386","11001035"
"100001","WEEKDAY","21667742","KINNEAR, SEATTLE CENTER W","LOCAL",0,"3216386","11001035"
"100001","WEEKDAY","21667749","KINNEAR, SEATTLE CENTER W","LOCAL",0,"3216386","11001035"
"100039","WEEKDAY","21585822","MT BAKER, MOUNT BAKER TRANSIT CENTER","LOCAL",0,"3216387","21014605"
"100039","WEEKDAY","21585827","MT BAKER, MOUNT BAKER TRANSIT CENTER","LOCAL",0,"3216387","21014605"
"100039","WEEKDAY","21585832","MT BAKER, MOUNT BAKER TRANSIT CENTER","LOCAL",0,"3216387","21014605"
"100039","WEEKDAY","21585841","MT BAKER, MOUNT BAKER TRANSIT CENTER","LOCAL",0,"3216387","21014605"
"100039","WEEKDAY","21585847","MOUNT BAKER TRANSIT CENTER, S JACKSON ST","LOCAL",0,"3216387","21014607"
"100039","WEEKDAY","21585858","MT BAKER, MOUNT BAKER TRANSIT CENTER","LOCAL",0,"3216387","21014605"
"100039","WEEKDAY","21585868","DOWNTOWN SEATTLE","LOCAL",1,"3216387","10014603"
"100039","WEEKDAY","21585876","DOWNTOWN SEATTLE","LOCAL",1,"3216387","10014603"
"100039","WEEKDAY","21585881","DOWNTOWN SEATTLE","LOCAL",1,"3216387","10014603"
"100039","WEEKDAY","21585886","DOWNTOWN SEATTLE","LOCAL",1,"3216387","10014603"
"100039","WEEKDAY","21585892","DOWNTOWN SEATTLE","LOCAL",1,"3216387","10014603"
"100039","WEEKDAY","21585899","DOWNTOWN SEATTLE","LOCAL",1,"3216387","10014603"
"100001","WEEKDAY","21667592","DOWNTOWN SEATTLE","LOCAL",1,"3216387","20001037"
"100001","WEEKDAY","21667599","DOWNTOWN SEATTLE","LOCAL",1,"3216387","20001037"
"100001","WEEKDAY","21667604","DOWNTOWN SEATTLE","LOCAL",1,"3216387","20001037"
"100001","WEEKDAY","21667609","DOWNTOWN SEATTLE","LOCAL",1,"3216387","20001037"
"100001","WEEKDAY","21667618","DOWNTOWN SEATTLE","LOCAL",1,"3216387","20001037"
"100204","WEEKDAY","21613417","NORTHGATE, RIDGECREST","LOCAL",1,"3221773","20347011"
"100203","WEEKDAY","21613418","AURORA VILLAGE, HALLER LAKE","LOCAL",0,"3221773","11346009"
"100203","WEEKDAY","21613419","NORTHGATE, HALLER LAKE","LOCAL",1,"3221773","20346008"
"100204","WEEKDAY","21613420","MOUNTLAKE TERRACE, RIDGECREST","LOCAL",0,"3221773","11347009"
"100204","WEEKDAY","21613421","NORTHGATE, RIDGECREST","LOCAL",1,"3221773","20347011"
"100203","WEEKDAY","21613422","AURORA VILLAGE, HALLER LAKE","LOCAL",0,"3221773","11346009"
"100203","WEEKDAY","21613423","NORTHGATE, HALLER LAKE","LOCAL",1,"3221773","20346008"
"100204","WEEKDAY","21613424","MOUNTLAKE TERRACE, RIDGECREST","LOCAL",0,"3221773","11347009"
"100204","WEEKDAY","21613425","NORTHGATE, RIDGECREST","LOCAL",1,"3221773","20347011"
"100203","WEEKDAY","21613426","AURORA VILLAGE, HALLER LAKE","LOCAL",0,"3221773","11346009"
"100253","WEEKDAY","21612428","FIRST HILL, DOWNTOWN SEATTLE","EXPRESS",1,"3221774","20064014"
"100215","WEEKDAY","21612520","AURORA VILLAGE, JACKSON PARK","EXPRESS",0,"3221775","11373016"
"100214","WEEKDAY","21613890","WOODINVILLE, LAKE CITY","EXPRESS",0,"3221775","11372040"
"100214","WEEKDAY","21613891","UNIVERSITY DISTRICT, LAKE CITY","EXPRESS",1,"3221775","20372039"
"100214","WEEKDAY","21613893","WOODINVILLE, LAKE CITY","EXPRESS",0,"3221775","11372040"
"100214","WEEKDAY","21613894","UNIVERSITY DISTRICT, LAKE CITY","EXPRESS",1,"3221775","20372039"
"100214","WEEKDAY","21613943","UNIVERSITY DISTRICT, LAKE CITY","EXPRESS",1,"3221775","20372038"
"100219","SUNDAY","18921740","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3216250","10004513"
"100219","SUNDAY","18921749","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3216250","10004513"
"100219","SUNDAY","18921753","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3216250","10004513"
"100219","SUNDAY","21673193","JUDKINS PARK, VIA 23RD AVE","LOCAL",0,"3216250","21004517"
"100224","SUNDAY","18922059","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","LOCAL",1,"3216251","20044006"
"100224","SUNDAY","18922069","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","LOCAL",1,"3216251","20044006"
"100224","SUNDAY","18922079","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","LOCAL",1,"3216251","20044006"
"100224","SUNDAY","18922089","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","LOCAL",1,"3216251","20044006"
"100224","SUNDAY","18922099","UNIVERSITY OF WASHINGTON MEDICAL CENTER, WALLINGFORD","LOCAL",1,"3216251","20044006"
"100447","SUNDAY","18921958","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216209","20049030"
"100447","SUNDAY","18921971","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216209","20049030"
"100447","SUNDAY","18921978","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216209","20049030"
"100263","SUNDAY","18922025","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3216209","21007011"
"100263","SUNDAY","20057617","S JACKSON ST","LOCAL",1,"3216209","10007048"
"100447","SUNDAY","18921781","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216210","11049032"
"100447","SUNDAY","18921794","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216210","11049032"
"100447","SUNDAY","18921807","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216210","11049032"
"100447","SUNDAY","18921820","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216210","11049032"
"100263","SUNDAY","18921829","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216210","10007009"
"100263","SUNDAY","18921842","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216210","10007009"
"100263","SUNDAY","18921855","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216210","10007009"
"100263","SUNDAY","18921868","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216210","10007009"
"100263","SUNDAY","18921891","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3216210","21007047"
"100263","SUNDAY","18921904","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3216210","21007046"
"100263","SUNDAY","18921917","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3216210","21007047"
"100263","SUNDAY","18921928","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3216210","21007044"
"100447","SUNDAY","18921946","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216210","20049030"
"100447","SUNDAY","18921959","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216210","20049030"
"100447","SUNDAY","18921972","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216210","20049030"
"100447","SUNDAY","18921983","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216210","20049030"
"100263","SUNDAY","18921995","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216210","10007021"
"100263","SUNDAY","18921997","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3216210","21007004"
"100263","SUNDAY","18922001","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216210","10007021"
"100263","SUNDAY","18922012","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3216210","21007004"
"100263","SUNDAY","18922028","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3216210","21007011"
"100263","SUNDAY","20057623","S JACKSON ST","LOCAL",1,"3216210","10007048"
"100447","SUNDAY","18921787","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216211","11049032"
"100447","SUNDAY","18921800","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216211","11049032"
"100263","SUNDAY","18921835","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216211","10007009"
"100263","SUNDAY","18921848","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216211","10007009"
"100263","SUNDAY","18921884","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3216211","21007046"
"100263","SUNDAY","18921897","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3216211","21007047"
"100263","SUNDAY","18921910","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3216211","21007046"
"100447","SUNDAY","18921939","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216211","20049030"
"100447","SUNDAY","18921952","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216211","20049030"
"100447","SUNDAY","18921965","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216211","20049030"
"100447","SUNDAY","18921990","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216211","11049032"
"100221","WEEKDAY","22796790","LAKE CITY, NORTHGATE","LOCAL",0,"3221801","11041221"
"100221","WEEKDAY","22796800","DOWNTOWN SEATTLE, NORTHGATE","LOCAL",1,"3221801","20041226"
"100221","WEEKDAY","22796801","LAKE CITY, NORTHGATE","LOCAL",0,"3221801","11041220"
"100221","WEEKDAY","22796802","DOWNTOWN SEATTLE, NORTHGATE","LOCAL",1,"3221801","20041226"
"100221","WEEKDAY","22796803","LAKE CITY, NORTHGATE","LOCAL",0,"3221801","11041220"
"100221","WEEKDAY","22796804","DOWNTOWN SEATTLE, NORTHGATE","LOCAL",1,"3221801","20041226"
"100221","WEEKDAY","22796910","LAKE CITY, NORTHGATE","LOCAL",0,"3221801","11041221"
"100221","WEEKDAY","22796911","DOWNTOWN SEATTLE, NORTHGATE","LOCAL",1,"3221801","20041224"
"100221","WEEKDAY","22796912","LAKE CITY, NORTHGATE","LOCAL",0,"3221801","11041221"
"100221","WEEKDAY","22796913","DOWNTOWN SEATTLE, NORTHGATE","LOCAL",1,"3221801","20041224"
"100221","WEEKDAY","22796952","NORTHGATE, NORTHEAST 125TH ONLY","LOCAL",0,"3221801","11041223"
"100221","WEEKDAY","21612275","DOWNTOWN SEATTLE, NORTHGATE","LOCAL",1,"3221802","20041208"
"100221","WEEKDAY","21612276","LAKE CITY, NORTHGATE","LOCAL",0,"3221802","11041203"
"100221","WEEKDAY","21612277","DOWNTOWN SEATTLE, NORTHGATE","LOCAL",1,"3221802","20041208"
"100221","WEEKDAY","21612278","LAKE CITY, NORTHGATE","LOCAL",0,"3221802","11041204"
"100221","WEEKDAY","22796895","LAKE CITY, NORTHGATE","LOCAL",0,"3221802","11041221"
"100221","WEEKDAY","22796896","DOWNTOWN SEATTLE, NORTHGATE","LOCAL",1,"3221802","20041224"
"100221","WEEKDAY","22796897","LAKE CITY, NORTHGATE","LOCAL",0,"3221802","11041221"
"100221","WEEKDAY","22796902","DOWNTOWN SEATTLE, NORTHGATE","LOCAL",1,"3221802","20041224"
"100221","WEEKDAY","22796903","LAKE CITY, NORTHGATE","LOCAL",0,"3221802","11041219"
"100261","WEEKDAY","21612664","UNIVERSITY DISTRICT, UNIVERSITY VILLAGE","LOCAL",1,"3221803","20068068"
"100261","WEEKDAY","21952125","NORTHGATE, UNIVERSITY VILLAGE","LOCAL",0,"3221803","11068080"
"100208","WEEKDAY","21612506","AURORA VILLAGE, VIA AURORA AVE N","EXPRESS",0,"3221804","11358030"
"100221","WEEKDAY","22796836","LAKE CITY, NORTHGATE","LOCAL",0,"3221804","11041222"
"100221","WEEKDAY","22796926","NORTHGATE, NORTHEAST 125TH ONLY","LOCAL",0,"3221804","11041223"
"100204","WEEKDAY","21613364","NORTHGATE, RIDGECREST","LOCAL",1,"3221805","20347011"
"100203","WEEKDAY","21613365","AURORA VILLAGE, HALLER LAKE","LOCAL",0,"3221805","11346009"
"100203","WEEKDAY","21613366","NORTHGATE, HALLER LAKE","LOCAL",1,"3221805","20346008"
"100259","WEEKDAY","21612720","UNIVERSITY DISTRICT, ROOSEVELT","LOCAL",1,"3221914","20067065"
"100259","WEEKDAY","21612721","NORTHGATE, ROOSEVELT","LOCAL",0,"3221914","11067061"
"100256","WEEKDAY","21612722","DOWNTOWN SEATTLE, EASTLAKE","EXPRESS",1,"3221914","20066018"
"100256","WEEKDAY","21614575","NORTHGATE, EASTLAKE","EXPRESS",0,"3221914","11066030"
"100256","WEEKDAY","21614724","NORTHGATE, EASTLAKE","EXPRESS",0,"3221914","11066030"
"100256","WEEKDAY","21614730","NORTHGATE, EASTLAKE","EXPRESS",0,"3221914","11066030"
"100256","WEEKDAY","21614736","NORTHGATE, EASTLAKE","EXPRESS",0,"3221914","11066030"
"100256","WEEKDAY","21614740","NORTHGATE, EASTLAKE","EXPRESS",0,"3221914","11066031"
"100256","WEEKDAY","21614741","DOWNTOWN SEATTLE, EASTLAKE","EXPRESS",1,"3221914","20066028"
"100256","WEEKDAY","21614742","NORTHGATE, EASTLAKE","EXPRESS",0,"3221914","11066016"
"100261","WEEKDAY","21951941","UNIVERSITY DISTRICT, UNIVERSITY VILLAGE","LOCAL",1,"3221914","20068085"
"100261","WEEKDAY","21952113","NORTHGATE, UNIVERSITY VILLAGE","LOCAL",0,"3221914","11068081"
"100261","WEEKDAY","21952166","NORTHGATE, UNIVERSITY VILLAGE","LOCAL",0,"3221914","11068082"
"100261","WEEKDAY","21952168","NORTHGATE, UNIVERSITY VILLAGE","LOCAL",0,"3221914","11068082"
"100195","WEEKDAY","21614901","SHORELINE CC, FIRCREST","LOCAL",0,"3221915","31330007"
"100195","WEEKDAY","21614958","SHORELINE CC, FIRCREST","LOCAL",0,"3221915","31330007"
"100254","WEEKDAY","21790279","LAKE CITY, WEDGWOOD","LOCAL",0,"3221915","11065074"
"100195","WEEKDAY","22100846","LAKE CITY, FIRCREST","LOCAL",1,"3221915","40330011"
"100184","WEEKDAY","21611550","UNIVERSITY DISTRICT, FREMONT","LOCAL",1,"3221916","40031044"
"100184","WEEKDAY","21614099","UNIVERSITY DISTRICT, FREMONT","LOCAL",1,"3221916","40031045"
"100184","WEEKDAY","21614100","CENTRAL MAGNOLIA, FREMONT","LOCAL",0,"3221916","31031046"
"100184","WEEKDAY","21614108","CENTRAL MAGNOLIA, FREMONT","LOCAL",0,"3221916","31031046"
"100269","WEEKDAY","21614778","NORTHGATE, LAKE CITY","LOCAL",0,"3221916","11075155"
"100447","SUNDAY","18922035","BROADWAY","LOCAL",1,"3216215","20049017"
"100447","SUNDAY","18921786","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216216","11049032"
"100447","SUNDAY","18921799","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216216","11049032"
"100089","WEEKDAY","18152531","DOWNTOWN SEATTLE","LOCAL",1,"3216258","10002521"
"100089","WEEKDAY","18152540","DOWNTOWN SEATTLE","LOCAL",1,"3216258","10002521"
"100028","WEEKDAY","18152573","DOWNTOWN SEATTLE","LOCAL",1,"3216258","20013020"
"100028","WEEKDAY","18152583","DOWNTOWN SEATTLE","LOCAL",1,"3216258","20013020"
"100028","WEEKDAY","18152594","DOWNTOWN SEATTLE","LOCAL",1,"3216258","20013020"
"100089","WEEKDAY","18152621","DOWNTOWN SEATTLE","LOCAL",1,"3216258","20002011"
"100089","WEEKDAY","18152630","DOWNTOWN SEATTLE","LOCAL",1,"3216258","20002011"
"100028","WEEKDAY","18153066","SEATTLE PACIFIC UNIVERSITY, SEATTLE CENTER W","LOCAL",0,"3216258","11013017"
"100089","WEEKDAY","20714723","DOWNTOWN SEATTLE","LOCAL",1,"3216258","10002521"
"100173","WEEKDAY","18151469","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3216259","10003505"
"100173","WEEKDAY","18151473","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3216259","10003505"
"100173","WEEKDAY","18151478","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3216259","10003505"
"100173","WEEKDAY","18151562","MADRONA AND 34TH AVE, VIA E CHERRY ST","LOCAL",0,"3216259","21003521"
"100219","WEEKDAY","18151597","JUDKINS PARK, VIA 23RD AVE","LOCAL",0,"3216259","21004511"
"100219","WEEKDAY","18151611","JUDKINS PARK, VIA 23RD AVE","LOCAL",0,"3216259","21004511"
"100173","WEEKDAY","18151644","N QUEEN ANNE, SEATTLE CENTER E","LOCAL",0,"3216259","11003012"
"100219","WEEKDAY","18151671","E QUEEN ANNE, SEATTLE CENTER E","LOCAL",0,"3216259","11004004"
"100173","WEEKDAY","18151682","N QUEEN ANNE, SEATTLE CENTER E","LOCAL",0,"3216259","11003012"
"100173","WEEKDAY","18151696","N QUEEN ANNE, SEATTLE CENTER E","LOCAL",0,"3216259","11003012"
"100219","WEEKDAY","18151738","E QUEEN ANNE, SEATTLE CENTER E","LOCAL",0,"3216259","11004004"
"100173","WEEKDAY","18151780","FIRST HILL, EAST JEFFERSON","LOCAL",0,"3216259","21003523"
"100173","WEEKDAY","18151792","FIRST HILL, EAST JEFFERSON","LOCAL",0,"3216259","21003523"
"100173","WEEKDAY","18151807","DOWNTOWN ONLY","LOCAL",1,"3216259","10003527"
"100219","WEEKDAY","18151926","DOWNTOWN SEATTLE","LOCAL",1,"3216259","20004005"
"100219","WEEKDAY","18151940","DOWNTOWN SEATTLE","LOCAL",1,"3216259","20004005"
"100173","WEEKDAY","18151957","DOWNTOWN SEATTLE","LOCAL",1,"3216259","20003006"
"100173","WEEKDAY","18151974","DOWNTOWN SEATTLE","LOCAL",1,"3216259","20003006"
"100219","WEEKDAY","18151982","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3216259","10004513"
"100219","WEEKDAY","18152008","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3216259","10004513"
"100173","WEEKDAY","18152194","FIRST HILL, EAST JEFFERSON","LOCAL",0,"3216259","21003528"
"100173","WEEKDAY","18152195","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3216259","10003505"
"100173","WEEKDAY","18152199","DOWNTOWN SEATTLE","LOCAL",1,"3216259","20003006"
"100173","WEEKDAY","18152200","DOWNTOWN SEATTLE","LOCAL",1,"3216259","20003006"
"100173","WEEKDAY","18152222","N QUEEN ANNE, SEATTLE CENTER E","LOCAL",0,"3216259","11003012"
"100173","WEEKDAY","18152234","FIRST HILL, EAST JEFFERSON","LOCAL",0,"3216259","21003523"
"100028","WEEKDAY","18152482","SEATTLE PACIFIC UNIVERSITY, SEATTLE CENTER W","LOCAL",0,"3216259","11013021"
"100447","WEEKDAY","20714146","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216343","11049018"
"100263","WEEKDAY","20714673","S JACKSON ST","LOCAL",1,"3216343","10007048"
"100263","WEEKDAY","20712128","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216344","10007009"
"100263","WEEKDAY","20712175","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3216344","21007047"
"100447","WEEKDAY","20712258","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216344","11049006"
"100447","WEEKDAY","20712266","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216344","11049006"
"100447","WEEKDAY","20712273","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216344","11049006"
"100447","WEEKDAY","20712285","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216344","11049032"
"100447","WEEKDAY","20712328","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216344","20049008"
"100447","WEEKDAY","20712337","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216344","20049008"
"100447","WEEKDAY","20712357","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216344","20049030"
"100447","WEEKDAY","20712365","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216344","20049030"
"100263","WEEKDAY","20712370","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3216344","21007047"
"100263","WEEKDAY","20714671","S JACKSON ST","LOCAL",1,"3216344","10007048"
"100263","WEEKDAY","20712062","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216345","10007021"
"100263","WEEKDAY","20712077","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216345","10007021"
"100263","WEEKDAY","20712093","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216345","10007021"
"100263","WEEKDAY","20712107","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216345","10007021"
"100263","WEEKDAY","20712123","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216345","10007009"
"100263","WEEKDAY","20712147","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3216345","21007005"
"100263","WEEKDAY","20712179","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3216345","21007047"
"100263","WEEKDAY","20712194","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3216345","21007005"
"100263","WEEKDAY","20712202","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3216345","21007004"
"100263","WEEKDAY","20712209","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3216345","21007005"
"100263","WEEKDAY","20712223","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3216345","21007005"
"100447","WEEKDAY","20712280","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3216345","11049032"
"100447","WEEKDAY","20712353","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3216345","20049030"
"100263","WEEKDAY","20713853","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3216345","21007004"
"100263","WEEKDAY","20713855","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3216345","10007021"
"100263","WEEKDAY","20714670","S JACKSON ST","LOCAL",1,"3216345","10007048"
"100173","WEEKDAY","18151467","DOWNTOWN SEATTLE, EAST JEFFERSON","LOCAL",1,"3216346","10003505"
"100173","WEEKDAY","18151574","FIRST HILL, EAST JEFFERSON","LOCAL",0,"3216346","21003523"
"100173","WEEKDAY","18151579","FIRST HILL, EAST JEFFERSON","LOCAL",0,"3216346","21003523"
"100267","WEEKDAY","18461276","DOWNTOWN SEATTLE","EXPRESS",1,"3216430","20073102"
"100266","WEEKDAY","20711764","LAKE CITY, UNIVERSITY DISTRICT","LOCAL",0,"3216430","11072223"
"100266","WEEKDAY","20711765","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3216430","20072162"
"100265","WEEKDAY","18150386","WEDGWOOD, UNIVERSITY DISTRICT","EXPRESS",0,"3216431","11071035"
"100266","WEEKDAY","18150419","LAKE CITY, UNIVERSITY DISTRICT","EXPRESS",0,"3216431","11072218"
"100265","WEEKDAY","18150465","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","EXPRESS",1,"3216431","20071011"
"100267","WEEKDAY","18366714","JACKSON PARK","EXPRESS",0,"3216431","11073104"
"100267","WEEKDAY","18366715","DOWNTOWN SEATTLE","EXPRESS",1,"3216431","20073102"
"100266","WEEKDAY","18083901","LAKE CITY, UNIVERSITY DISTRICT","EXPRESS",0,"3216432","11072218"
"100265","WEEKDAY","18083938","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","EXPRESS",1,"3216432","20071011"
"100265","WEEKDAY","18083979","WEDGWOOD, UNIVERSITY DISTRICT","EXPRESS",0,"3216432","11071035"
"100266","WEEKDAY","18084008","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","EXPRESS",1,"3216432","20072160"
"100267","WEEKDAY","18365715","DOWNTOWN SEATTLE","EXPRESS",1,"3216432","20073150"
"100267","WEEKDAY","18365716","JACKSON PARK","EXPRESS",0,"3216432","11073104"
"100267","WEEKDAY","18365717","DOWNTOWN SEATTLE","EXPRESS",1,"3216432","20073102"
"100266","WEEKDAY","18150372","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3216433","20072162"
"100030","WEEKDAY","21759807","DOWNTOWN SEATTLE, HIGHLAND PARK","LOCAL",1,"3193646","10131103"
"100030","WEEKDAY","21767718","DOWNTOWN SEATTLE, HIGHLAND PARK","LOCAL",1,"3193646","10131103"
"100030","WEEKDAY","21767730","DOWNTOWN SEATTLE, HIGHLAND PARK","LOCAL",1,"3193646","10131103"
"100030","WEEKDAY","21767776","BURIEN TC, HIGHLAND PARK","LOCAL",0,"3193646","21131100"
"100030","WEEKDAY","21767785","BURIEN TC, HIGHLAND PARK","LOCAL",0,"3193646","21131100"
"100030","WEEKDAY","21767793","BURIEN TC, HIGHLAND PARK","LOCAL",0,"3193646","21131100"
"100169","WEEKDAY","21381995","DOWNTOWN SEATTLE, FREMONT","LOCAL",1,"3193647","20028522"
"100169","WEEKDAY","21382256","WHITTIER HEIGHTS, FREMONT","LOCAL",0,"3193647","11028519"
"100031","WEEKDAY","21759794","DOWNTOWN SEATTLE","LOCAL",1,"3193647","10132383"
"100031","WEEKDAY","21767748","BURIEN TC","LOCAL",0,"3193647","21132380"
"100169","WEEKDAY","21382020","DOWNTOWN SEATTLE, FREMONT","LOCAL",1,"3193648","20028522"
"100169","WEEKDAY","21382274","WHITTIER HEIGHTS, FREMONT","LOCAL",0,"3193648","11028519"
"100169","WEEKDAY","21382282","WHITTIER HEIGHTS, FREMONT","LOCAL",0,"3193648","11028519"
"100031","WEEKDAY","21759765","DOWNTOWN SEATTLE","LOCAL",1,"3193648","10132383"
"100031","WEEKDAY","21759767","DOWNTOWN SEATTLE","LOCAL",1,"3193648","10132383"
"100031","WEEKDAY","21767767","BURIEN TC","LOCAL",0,"3193648","21132380"
"100151","WEEKDAY","21600781","DOWNTOWN SEATTLE, FREMONT","LOCAL",1,"3193649","20026063"
"100151","WEEKDAY","21600790","DOWNTOWN SEATTLE, FREMONT","LOCAL",1,"3193649","20026063"
